RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,churn_probability,predicted_churn,customer_id,segment,age,gender,city,branch_code,annual_income_inr,credit_score,tenure_months,num_products_held,products_held,is_digital_user,preferred_channel,relationship_manager,has_loan,has_credit_card,has_investments,churn_flag,avg_monthly_balance_inr_mean,avg_monthly_balance_inr_std,avg_monthly_balance_inr_min,avg_monthly_balance_inr_max,num_debit_txns_mean,num_debit_txns_sum,num_credit_txns_mean,num_credit_txns_sum,digital_logins_mean,digital_logins_sum,branch_visits_mean,branch_visits_sum,total_complaints,avg_nps,balance_trend_slope,recency_ratio,complaint_month_pct,login_trend_slope,segment_enc,gender_enc,city_enc,branch_code_enc,products_held_enc,preferred_channel_enc,cluster
54,15702298,Parkhill,655,Germany,Male,41,8,125561.97,1,0,0,164040.94,1,0.49267486,0,CUST000054,Affluent,0.0,0,Germany,0,0.0,655.0,8.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,125561.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,15569590,Yoo,601,Germany,Male,42,1,98495.72,1,1,0,40014.76,1,0.67164385,1,CUST000055,Mass,0.0,0,Germany,0,0.0,601.0,1.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,98495.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,15760861,Phillipps,619,France,Male,43,1,125211.92,1,1,1,113410.49,0,0.13953617,0,CUST000056,Affluent,0.0,0,France,0,0.0,619.0,1.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,125211.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,15630053,Tsao,656,France,Male,45,5,127864.4,1,1,0,87107.57,0,0.38900915,0,CUST000057,Affluent,34.0,M,Hyderabad,BR028,1171678.0,817.0,106.0,3.0,"Demat,Savings,Loan",1.0,Branch,0.0,1.0,0.0,1.0,0.0,95352.35833333334,23601.407502862978,63124.62,134205.53,15.75,189.0,4.5,54.0,7.333333333333333,88.0,0.6666666666666666,8.0,1.0,8.666666666666666,-813.6110489510486,0.9565629556285772,0.0833333333333333,0.1818181818181818,0.0,1.0,4.0,27.0,468.0,0.0,0.0
58,15647091,Endrizzi,725,Germany,Male,19,0,75888.2,1,0,0,45613.75,0,0.04644139,0,CUST000058,Affluent,53.0,F,Pune,BR002,1278615.0,707.0,97.0,1.0,FD,1.0,Branch,0.0,0.0,0.0,0.0,0.0,105999.64083333332,22987.432348246868,65009.1,133119.8,14.666666666666666,176.0,5.5,66.0,8.75,105.0,0.5,6.0,0.0,8.166666666666666,-203.69590909090888,1.025556706788501,0.0,0.1713286713286713,0.0,0.0,7.0,1.0,473.0,0.0,0.0
59,15623944,T'ien,511,Spain,Female,66,4,0.0,1,1,0,1643.11,1,0.8278179,1,CUST000059,Mass,40.0,F,Bangalore,BR048,521082.0,713.0,106.0,2.0,"Savings,Insurance",1.0,Net_Banking,0.0,0.0,0.0,1.0,1.0,31052.78,12420.645322612889,14855.8,57572.9,7.75,93.0,3.75,45.0,6.0,72.0,0.5833333333333334,7.0,2.0,4.083333333333333,2807.134615384616,1.6024738737886397,0.1666666666666666,0.6433566433566433,2.0,0.0,1.0,47.0,1045.0,2.0,1.0
60,15804771,Velazquez,614,France,Male,51,4,40685.92,1,1,1,46775.28,0,0.2616164,0,CUST000060,Mass,68.0,M,Hyderabad,BR037,393427.0,610.0,25.0,3.0,"Savings,Loan,Current",0.0,Branch,0.0,1.0,0.0,0.0,1.0,22049.80833333333,6406.245022592244,12367.0,33324.96,9.083333333333334,109.0,3.1666666666666665,38.0,0.0,0.0,1.9166666666666667,23.0,1.0,4.666666666666667,1207.6871328671327,1.5318420333886282,0.0833333333333333,0.0,2.0,1.0,4.0,36.0,1074.0,0.0,1.0
61,15651280,Hunter,742,Germany,Male,35,5,136857.0,1,0,0,84509.57,0,0.21905774,0,CUST000061,Affluent,0.0,0,Germany,0,0.0,742.0,5.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,136857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,15773469,Clark,687,Germany,Female,27,9,152328.88,2,0,0,126494.82,0,0.063518025,0,CUST000062,Affluent,35.0,M,Ahmedabad,BR046,666318.0,829.0,111.0,3.0,"Demat,Loan,Current",1.0,Branch,0.0,1.0,0.0,1.0,0.0,54587.92416666666,11798.630048366904,39490.91,74165.18,15.833333333333334,190.0,5.166666666666667,62.0,10.083333333333334,121.0,0.5833333333333334,7.0,1.0,8.25,1439.1317132867127,1.0653312469835814,0.0833333333333333,-0.458041958041958,0.0,1.0,0.0,45.0,423.0,0.0,0.0
63,15702014,Jeffrey,555,Spain,Male,33,1,56084.69,2,0,0,178798.13,0,0.055602234,0,CUST000063,Mass,0.0,0,Spain,0,0.0,555.0,1.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,56084.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,15751208,Pirozzi,684,Spain,Male,56,8,78707.16,1,1,1,99398.36,0,0.152796,0,CUST000064,Mass,51.0,M,Delhi,BR015,263298.0,652.0,73.0,2.0,"Savings,Current",1.0,Net_Banking,0.0,0.0,0.0,0.0,0.0,22904.849166666667,4787.813855906298,13353.08,29641.23,12.583333333333334,151.0,5.833333333333333,70.0,7.416666666666667,89.0,0.3333333333333333,4.0,0.0,6.75,274.64381118881136,1.0889578072592498,0.0,-0.506993006993007,2.0,1.0,3.0,14.0,965.0,2.0,0.0
65,15592461,Jackson,603,Germany,Male,26,4,109166.37,1,1,1,92840.67,0,0.06989584,0,CUST000065,Affluent,0.0,0,Germany,0,0.0,603.0,4.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,109166.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,15789484,Hammond,751,Germany,Female,36,6,169831.46,2,1,1,27758.36,0,0.17021433,0,CUST000066,Mass,59.0,F,Hyderabad,BR032,416058.0,808.0,12.0,5.0,"Savings,FD,Credit_Card,Loan,Insurance",0.0,Branch,0.0,1.0,1.0,1.0,0.0,31134.27333333333,7302.40517109053,22247.6,42488.77,16.0,192.0,5.25,63.0,0.0,0.0,1.0,12.0,0.0,8.0,738.2560139860138,1.1136747847019814,0.0,0.0,2.0,0.0,4.0,31.0,1023.0,0.0,0.0
67,15696061,Brownless,581,Germany,Female,34,1,101633.04,1,1,0,110431.51,0,0.32912752,0,CUST000067,Mass,59.0,M,Bangalore,BR046,413754.0,725.0,77.0,2.0,"FD,Insurance",1.0,Mobile,0.0,0.0,0.0,1.0,0.0,35057.49083333334,7440.239234885902,23305.9,45996.68,14.166666666666666,170.0,5.25,63.0,5.916666666666667,71.0,0.4166666666666667,5.0,0.0,7.916666666666667,-782.0084965034969,0.922795898933966,0.0,0.1293706293706293,2.0,1.0,1.0,45.0,548.0,1.0,0.0
68,15641582,Chibugo,735,Germany,Male,43,10,123180.01,2,1,1,196673.28,0,0.08138566,0,CUST000068,Affluent,0.0,0,Germany,0,0.0,735.0,10.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,123180.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,15638424,Glauert,661,Germany,Female,35,5,150725.53,2,0,1,113656.85,0,0.18040793,0,CUST000069,Mass,44.0,M,Ahmedabad,BR019,215296.0,656.0,38.0,3.0,"Insurance,Demat,FD",1.0,Net_Banking,0.0,0.0,0.0,1.0,0.0,18744.966666666667,4128.249195430152,13493.75,24931.21,14.916666666666666,179.0,4.416666666666667,53.0,7.166666666666667,86.0,0.3333333333333333,4.0,0.0,7.416666666666667,-198.05139860139852,0.9489485632179032,0.0,-0.0769230769230769,2.0,1.0,0.0,18.0,688.0,2.0,0.0
70,15755648,Pisano,675,France,Female,21,8,98373.26,1,1,0,18203.0,0,0.052115895,0,CUST000070,Affluent,33.0,F,Mumbai,BR013,1378907.0,737.0,94.0,2.0,"Demat,Insurance",1.0,Branch,0.0,0.0,0.0,1.0,0.0,109071.03416666666,24314.166667095156,75630.74,153780.02,15.75,189.0,5.583333333333333,67.0,7.0,84.0,0.25,3.0,0.0,8.166666666666666,-729.1288461538464,0.7682547689656838,0.0,0.0279720279720279,0.0,0.0,6.0,12.0,388.0,0.0,0.0
71,15703793,Konovalova,738,Germany,Male,58,2,133745.44,4,1,0,28373.86,1,0.981835,1,CUST000071,Affluent,43.0,F,Ahmedabad,BR037,1192294.0,757.0,92.0,2.0,"FD,Credit_Card",1.0,Branch,0.0,0.0,1.0,0.0,0.0,100949.68,23347.46340862828,63958.7,138010.33,16.083333333333332,193.0,5.333333333333333,64.0,8.25,99.0,0.4166666666666667,5.0,0.0,8.333333333333334,314.86916083916066,0.7618753704812544,0.0,-0.0804195804195804,0.0,0.0,0.0,36.0,474.0,0.0,0.0
72,15620344,McKee,813,France,Male,29,6,0.0,1,1,0,33953.87,0,0.04582168,0,CUST000072,Mass,0.0,0,France,0,0.0,813.0,6.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,15812518,Palermo,657,Spain,Female,37,0,163607.18,1,0,1,44203.55,0,0.07250536,0,CUST000073,Affluent,0.0,0,Spain,0,0.0,657.0,0.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,163607.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,15779052,Ballard,604,Germany,Female,25,5,157780.84,2,1,1,58426.81,0,0.1235531,0,CUST000074,Mass,23.0,F,Mumbai,BR047,440771.0,623.0,115.0,2.0,"Credit_Card,Insurance",0.0,Branch,0.0,0.0,1.0,1.0,0.0,36235.738333333335,9254.382505377293,22438.83,50439.6,14.416666666666666,173.0,5.583333333333333,67.0,0.0,0.0,1.5,18.0,2.0,7.5,483.5567832167832,1.0904131394264194,0.1666666666666666,0.0,2.0,0.0,6.0,46.0,77.0,0.0,0.0
75,15770811,Wallace,519,France,Male,36,9,0.0,2,0,1,145562.4,0,0.022811953,0,CUST000075,Mass,0.0,0,France,0,0.0,519.0,9.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,15780961,Cavenagh,735,France,Female,21,1,178718.19,2,1,0,22388.0,0,0.04761206,0,CUST000076,Affluent,0.0,0,France,0,0.0,735.0,1.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,178718.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,15614049,Hu,664,France,Male,55,8,0.0,2,1,1,139161.64,0,0.07619789,0,CUST000077,Mass,36.0,F,Kolkata,BR035,261458.0,796.0,23.0,2.0,"Loan,Credit_Card",1.0,Branch,0.0,1.0,1.0,0.0,0.0,23417.444166666668,5202.768229241845,13633.28,30348.47,16.083333333333332,193.0,5.916666666666667,71.0,8.333333333333334,100.0,0.3333333333333333,4.0,1.0,7.25,386.3705244755246,1.044277903763486,0.0833333333333333,0.0699300699300699,2.0,0.0,5.0,34.0,780.0,0.0,0.0
78,15662085,Read,678,France,Female,32,9,0.0,1,1,1,148210.64,0,0.13404961,0,CUST000078,Mass,0.0,0,France,0,0.0,678.0,9.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,15575185,Bushell,757,Spain,Male,33,5,77253.22,1,0,1,194239.63,0,0.039732352,0,CUST000079,Mass,0.0,0,Spain,0,0.0,757.0,5.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,77253.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,15803136,Postle,416,Germany,Female,41,10,122189.66,2,1,0,98301.61,0,0.18419302,0,CUST000080,Affluent,28.0,F,Ahmedabad,BR009,928003.0,754.0,47.0,1.0,FD,1.0,Phone,0.0,0.0,0.0,0.0,0.0,80048.85916666666,17453.31358093172,51929.67,106142.79,13.916666666666666,167.0,4.416666666666667,53.0,8.083333333333334,97.0,0.4166666666666667,5.0,1.0,9.0,-783.1470979020979,1.1540539859139842,0.0833333333333333,-0.4160839160839161,0.0,0.0,0.0,8.0,473.0,3.0,0.0
81,15706021,Buley,665,France,Female,34,1,96645.54,2,0,0,171413.66,0,0.10542373,0,CUST000081,NRI,52.0,F,Hyderabad,BR026,6447529.0,655.0,36.0,1.0,Credit_Card,1.0,Branch,0.0,0.0,1.0,0.0,0.0,523060.9166666667,131878.51904860738,325199.1,715058.06,16.25,195.0,4.0,48.0,8.0,96.0,0.5,6.0,2.0,8.0,14537.840419580429,1.3210338167777125,0.1666666666666666,0.3006993006993007,3.0,0.0,4.0,25.0,0.0,0.0,2.0
82,15663706,Leonard,777,France,Female,32,2,0.0,1,1,0,136458.19,1,0.13128707,0,CUST000082,Affluent,29.0,M,Bangalore,BR013,705993.0,615.0,59.0,2.0,"Loan,Credit_Card",1.0,Net_Banking,0.0,1.0,1.0,0.0,0.0,62129.84166666667,14626.941841200764,37208.8,81813.15,16.916666666666668,203.0,6.5,78.0,6.916666666666667,83.0,0.5833333333333334,7.0,2.0,7.666666666666667,159.09006993006983,1.1217154892335506,0.1666666666666666,0.0314685314685314,0.0,1.0,1.0,12.0,780.0,2.0,0.0
83,15641732,Mills,543,France,Female,36,3,0.0,2,0,0,26019.59,0,0.048393488,0,CUST000083,Mass,0.0,0,France,0,0.0,543.0,3.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,15701164,Onyeorulu,506,France,Female,34,4,90307.62,1,1,1,159235.29,0,0.15362065,0,CUST000084,Affluent,43.0,M,Kolkata,BR049,1393837.0,827.0,68.0,4.0,"Current,Credit_Card,FD,Savings",1.0,Phone,0.0,0.0,1.0,0.0,0.0,105217.08,25801.51719691164,71898.0,153560.05,15.25,183.0,4.833333333333333,58.0,8.5,102.0,0.4166666666666667,5.0,1.0,7.166666666666667,658.849090909091,0.9091180175617144,0.0833333333333333,0.3216783216783216,0.0,1.0,5.0,48.0,169.0,3.0,0.0
85,15738751,Beit,493,France,Female,46,4,0.0,2,1,0,1907.66,0,0.1325329,0,CUST000085,Affluent,58.0,M,Chennai,BR022,706401.0,765.0,32.0,2.0,"Current,Demat",0.0,Branch,0.0,0.0,0.0,1.0,0.0,54437.996666666666,14203.33316832953,35771.99,81069.82,16.5,198.0,5.75,69.0,0.0,0.0,1.9166666666666667,23.0,1.0,7.916666666666667,-1188.2465734265736,0.9276986962003132,0.0833333333333333,0.0,0.0,1.0,2.0,21.0,184.0,0.0,0.0
86,15805254,Ndukaku,652,Spain,Female,75,10,0.0,2,1,1,114675.75,0,0.06289155,0,CUST000086,Mass,46.0,F,Bangalore,BR026,373752.0,783.0,21.0,4.0,"Credit_Card,Insurance,Demat,Current",1.0,Net_Banking,0.0,0.0,1.0,1.0,0.0,33341.119166666664,7942.151076010325,19138.28,41661.59,16.25,195.0,5.416666666666667,65.0,7.916666666666667,95.0,0.5,6.0,0.0,7.75,-486.8003846153848,1.024824585452691,0.0,0.0104895104895104,2.0,0.0,1.0,25.0,85.0,2.0,0.0
87,15762418,Gant,750,Spain,Male,22,3,121681.82,1,1,0,128643.35,1,0.057080112,0,CUST000087,Affluent,0.0,0,Spain,0,0.0,750.0,3.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,121681.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,15625759,Rowley,729,France,Male,30,9,0.0,2,1,0,151869.35,0,0.028809877,0,CUST000088,HNI,58.0,F,Bangalore,BR046,3918114.0,759.0,11.0,2.0,"Current,Demat",1.0,Phone,0.0,0.0,0.0,1.0,0.0,309212.3825,67298.26267463833,208442.64,452685.39,13.166666666666666,158.0,5.0,60.0,7.0,84.0,0.5833333333333334,7.0,1.0,8.0,-3673.886958041956,0.987809628190656,0.0833333333333333,-0.1678321678321678,1.0,0.0,1.0,45.0,184.0,3.0,2.0
89,15622897,Sharpe,646,France,Female,46,4,0.0,3,1,0,93251.42,1,0.65081596,1,CUST000089,Affluent,48.0,F,Mumbai,BR017,1457559.0,838.0,45.0,4.0,"Insurance,FD,Loan,Credit_Card",1.0,Phone,0.0,1.0,1.0,1.0,0.0,109467.875,35154.96969971063,77265.57,168197.23,14.083333333333334,169.0,5.0,60.0,7.916666666666667,95.0,0.6666666666666666,8.0,0.0,8.166666666666666,5415.879090909091,1.378264427942982,0.0,-0.2202797202797203,0.0,0.0,6.0,16.0,725.0,3.0,0.0
90,15767954,Osborne,635,Germany,Female,28,3,81623.67,2,1,1,156791.36,0,0.07802461,0,CUST000090,Mass,0.0,0,Germany,0,0.0,635.0,3.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,81623.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,15757535,Heap,647,Spain,Female,44,5,0.0,3,1,1,174205.22,1,0.45292184,0,CUST000091,Mass,0.0,0,Spain,0,0.0,647.0,5.0,0.0,3 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,15731511,Ritchie,808,France,Male,45,7,118626.55,2,1,0,147132.46,0,0.29161173,0,CUST000092,Mass,52.0,M,Pune,BR007,229788.0,750.0,61.0,2.0,"Demat,Insurance",1.0,Net_Banking,0.0,0.0,0.0,1.0,0.0,18901.073333333334,5012.000828766043,12666.57,26416.84,16.333333333333332,196.0,5.5,66.0,7.916666666666667,95.0,0.5833333333333334,7.0,0.0,8.083333333333334,-640.5562237762238,0.882718654861605,0.0,0.5209790209790209,2.0,1.0,7.0,6.0,388.0,2.0,0.0
93,15809248,Cole,524,France,Female,36,10,0.0,2,1,0,109614.57,0,0.053045634,0,CUST000093,Mass,29.0,M,Pune,BR045,428128.0,756.0,97.0,5.0,"FD,Savings,Loan,Credit_Card,Current",1.0,Branch,0.0,1.0,1.0,0.0,0.0,35920.114166666666,6937.045089290157,27605.05,48952.55,14.083333333333334,169.0,5.916666666666667,71.0,6.666666666666667,80.0,0.3333333333333333,4.0,1.0,8.083333333333334,-458.3800349650351,0.8382220604103695,0.0833333333333333,0.0909090909090909,2.0,1.0,7.0,44.0,625.0,0.0,0.0
94,15640635,Capon,769,France,Male,29,8,0.0,2,1,1,172290.61,0,0.008756183,0,CUST000094,Affluent,58.0,F,Mumbai,BR004,1269944.0,757.0,8.0,3.0,"Insurance,Credit_Card,Demat",1.0,Mobile,0.0,0.0,1.0,1.0,0.0,111621.14916666668,24741.9013351493,71846.73,147792.84,17.333333333333332,208.0,5.083333333333333,61.0,8.0,96.0,0.5,6.0,0.0,8.333333333333334,3491.155209790209,1.3217752768179925,0.0,-0.0629370629370629,0.0,0.0,6.0,3.0,634.0,1.0,0.0
95,15676966,Capon,730,Spain,Male,42,4,0.0,2,0,1,85982.47,0,0.029523293,0,CUST000095,Mass,0.0,0,Spain,0,0.0,730.0,4.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,15699461,Fiorentini,515,Spain,Male,35,10,176273.95,1,0,1,121277.78,0,0.03532133,0,CUST000096,Affluent,62.0,M,Mumbai,BR035,1382947.0,761.0,88.0,2.0,"Insurance,Current",1.0,Branch,0.0,0.0,0.0,1.0,0.0,116105.81833333334,33971.29343097835,70987.63,157743.84,15.166666666666666,182.0,5.583333333333333,67.0,6.916666666666667,83.0,0.6666666666666666,8.0,3.0,7.916666666666667,-147.26993006993007,1.2472903237174158,0.25,0.486013986013986,0.0,1.0,6.0,34.0,653.0,0.0,0.0
97,15738721,Graham,773,Spain,Male,41,9,102827.44,1,0,1,64595.25,0,0.08829852,0,CUST000097,Mass,38.0,M,Kolkata,BR028,406274.0,629.0,60.0,2.0,"Insurance,Current",0.0,Branch,0.0,0.0,0.0,1.0,0.0,31847.51583333333,4328.573621406431,22213.52,36450.9,15.0,180.0,4.75,57.0,0.0,0.0,1.6666666666666667,20.0,1.0,6.833333333333333,-193.75241258741255,0.9849597223865956,0.0833333333333333,0.0,2.0,1.0,5.0,27.0,653.0,0.0,0.0
98,15693683,Yuille,814,Germany,Male,29,8,97086.4,2,1,1,197276.13,0,0.02865008,0,CUST000098,Mass,0.0,0,Germany,0,0.0,814.0,8.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,97086.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,15604348,Allard,710,Spain,Male,22,8,0.0,2,0,0,99645.04,0,0.011378262,0,CUST000099,Mass,0.0,0,Spain,0,0.0,710.0,8.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,15633059,Fanucci,413,France,Male,34,9,0.0,2,0,0,6534.18,0,0.026689112,0,CUST000100,Mass,46.0,M,Mumbai,BR008,237157.0,653.0,114.0,2.0,"Demat,Current",1.0,Phone,0.0,0.0,0.0,1.0,0.0,20795.0975,4751.041011581518,12452.93,26833.55,15.833333333333334,190.0,5.166666666666667,62.0,8.833333333333334,106.0,0.5833333333333334,7.0,0.0,8.75,-161.6945104895105,0.8987914178244583,0.0,-0.0139860139860139,2.0,1.0,6.0,7.0,338.0,3.0,0.0
101,15808582,Fu,665,France,Female,40,6,0.0,1,1,1,161848.03,0,0.2852965,0,CUST000101,Affluent,41.0,F,Hyderabad,BR008,1039682.0,679.0,70.0,3.0,"FD,Insurance,Loan",1.0,Branch,0.0,1.0,0.0,1.0,0.0,85726.2775,18595.881626065453,55927.21,111256.72,15.25,183.0,5.333333333333333,64.0,6.916666666666667,83.0,0.5,6.0,1.0,8.25,-1295.9541608391603,0.8304406331197918,0.0833333333333333,-0.0524475524475524,0.0,0.0,4.0,7.0,567.0,0.0,0.0
102,15743192,Hung,623,France,Female,44,6,0.0,2,0,0,167162.43,0,0.13471353,0,CUST000102,Mass,50.0,F,Mumbai,BR024,323890.0,810.0,65.0,2.0,"Savings,Current",1.0,Phone,0.0,0.0,0.0,0.0,0.0,26306.87166666667,6066.2725610315465,17438.08,35982.54,15.0,180.0,5.25,63.0,8.333333333333334,100.0,0.5,6.0,1.0,8.0,-366.7105594405597,0.9025241103761562,0.0833333333333333,-0.0209790209790209,2.0,0.0,6.0,23.0,965.0,3.0,0.0
103,15580146,Hung,738,France,Male,31,9,82674.15,1,1,0,41970.72,0,0.058970295,0,CUST000103,Mass,22.0,M,Chennai,BR048,298217.0,699.0,45.0,1.0,Insurance,1.0,Net_Banking,0.0,0.0,0.0,1.0,0.0,26788.685833333333,4728.069907800084,18872.34,32041.75,16.0,192.0,5.416666666666667,65.0,7.75,93.0,0.4166666666666667,5.0,1.0,7.083333333333333,-554.7310839160838,0.8091411865880717,0.0833333333333333,0.1223776223776223,2.0,1.0,2.0,47.0,627.0,2.0,0.0
104,15776605,Bradley,528,Spain,Male,36,7,0.0,2,1,0,60536.56,0,0.03300645,0,CUST000104,Mass,65.0,F,Pune,BR022,480772.0,769.0,57.0,4.0,"Demat,FD,Insurance,Current",1.0,Branch,0.0,0.0,0.0,1.0,0.0,41194.43,8893.380021243585,29454.7,54996.15,17.833333333333332,214.0,4.0,48.0,8.583333333333334,103.0,0.25,3.0,2.0,8.916666666666666,601.1650349650353,0.969349969599533,0.1666666666666666,-0.1363636363636363,2.0,0.0,7.0,21.0,373.0,0.0,0.0
105,15804919,Dunbabin,670,Spain,Female,65,1,0.0,1,1,1,177655.68,1,0.34918457,0,CUST000105,Affluent,22.0,M,Kolkata,BR012,1195783.0,645.0,95.0,2.0,"Demat,FD",0.0,Branch,0.0,0.0,0.0,1.0,1.0,75772.70333333332,25837.788485971232,29369.53,115734.98,9.666666666666666,116.0,1.5,18.0,0.0,0.0,1.25,15.0,4.0,4.833333333333333,6392.091958041959,1.686208180736477,0.3333333333333333,0.0,0.0,1.0,5.0,11.0,363.0,0.0,1.0
106,15613854,Mauldon,622,Spain,Female,46,4,107073.27,2,1,1,30984.59,1,0.25763223,0,CUST000106,Affluent,0.0,0,Spain,0,0.0,622.0,4.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,107073.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
